0	10
1.271	2.76274	276.556	-281.989	5.43333
1.272	2.75992	276.274	-281.707	5.43349
1.273	2.75711	275.992	-281.426	5.43366
1.274	2.7543	275.711	-281.145	5.43383
1.275	2.75149	275.43	-280.864	5.434
1.276	2.74868	275.149	-280.583	5.43417
1.277	2.74588	274.868	-280.302	5.43433
1.278	2.74308	274.588	-280.022	5.4345
1.279	2.74028	274.308	-279.743	5.43467
1.28	2.73749	274.028	-279.463	5.43484
1.281	2.73469	273.749	-279.184	5.435
1.282	2.73191	273.469	-278.905	5.43517
1.283	2.72912	273.191	-278.626	5.43534
1.284	2.72634	272.912	-278.347	5.4355
1.285	2.72356	272.634	-278.069	5.43567
1.286	2.72078	272.356	-277.791	5.43584
1.287	2.718	272.078	-277.514	5.436
1.288	2.71523	271.8	-277.236	5.43617
1.289	2.71246	271.523	-276.959	5.43634
1.29	2.70969	271.246	-276.683	5.4365
1.291	2.70693	270.969	-276.406	5.43667
1.292	2.70417	270.693	-276.13	5.43683
1.293	2.70141	270.417	-275.854	5.437
1.294	2.69865	270.141	-275.578	5.43716
1.295	2.6959	269.865	-275.303	5.43733
1.296	2.69315	269.59	-275.028	5.43749
1.297	2.6904	269.315	-274.753	5.43766
1.298	2.68766	269.04	-274.478	5.43782
1.299	2.68492	268.766	-274.204	5.43798
1.3	2.68218	268.492	-273.93	5.43815
1.301	2.67944	268.218	-273.656	5.43831
1.302	2.67671	267.944	-273.382	5.43848
1.303	2.67398	267.671	-273.109	5.43864
1.304	2.67125	267.398	-272.836	5.4388
1.305	2.66852	267.125	-272.564	5.43897
1.306	2.6658	266.852	-272.291	5.43913
1.307	2.66308	266.58	-272.019	5.43929
1.308	2.66036	266.308	-271.747	5.43945
1.309	2.65765	266.036	-271.476	5.43962
1.31	2.65493	265.765	-271.204	5.43978
1.311	2.65222	265.493	-270.933	5.43994
1.312	2.64952	265.222	-270.663	5.4401
1.313	2.64681	264.952	-270.392	5.44026
1.314	2.64411	264.681	-270.122	5.44043
1.315	2.64141	264.411	-269.852	5.44059
1.316	2.63872	264.141	-269.582	5.44075
1.317	2.63603	263.872	-269.313	5.44091
1.318	2.63333	263.603	-269.044	5.44107
1.319	2.63065	263.333	-268.775	5.44123
1.32	2.62796	263.065	-268.506	5.44139
1.321	2.62528	262.796	-268.238	5.44155
1.322	2.6226	262.528	-267.97	5.44171
1.323	2.61992	262.26	-267.702	5.44187
1.324	2.61725	261.992	-267.434	5.44203
1.325	2.61458	261.725	-267.167	5.44219
1.326	2.61191	261.458	-266.9	5.44235
1.327	2.60924	261.191	-266.633	5.44251
1.328	2.60658	260.924	-266.367	5.44267
1.329	2.60392	260.658	-266.101	5.44283
1.33	2.60126	260.392	-265.835	5.44299
1.331	2.5986	260.126	-265.569	5.44315
1.332	2.59595	259.86	-265.304	5.44331
1.333	2.5933	259.595	-265.038	5.44347
1.334	2.59065	259.33	-264.774	5.44363
1.335	2.58801	259.065	-264.509	5.44378
1.336	2.58536	258.801	-264.245	5.44394
1.337	2.58272	258.536	-263.981	5.4441
1.338	2.58009	258.272	-263.717	5.44426
1.339	2.57745	258.009	-263.453	5.44442
1.34	2.57482	257.745	-263.19	5.44457
1.341	2.57219	257.482	-262.927	5.44473
1.342	2.56956	257.219	-262.664	5.44489
1.343	2.56694	256.956	-262.402	5.44504
1.344	2.56432	256.694	-262.139	5.4452
1.345	2.5617	256.432	-261.877	5.44536
1.346	2.55908	256.17	-261.616	5.44551
1.347	2.55647	255.908	-261.354	5.44567
1.348	2.55386	255.647	-261.093	5.44583
1.349	2.55125	255.386	-260.832	5.44598
1.35	2.54865	255.125	-260.571	5.44614
1.351	2.54604	254.865	-260.311	5.44629
1.352	2.54344	254.604	-260.051	5.44645
1.353	2.54084	254.344	-259.791	5.44661
1.354	2.53825	254.084	-259.531	5.44676
1.355	2.53566	253.825	-259.272	5.44692
1.356	2.53307	253.566	-259.013	5.44707
1.357	2.53048	253.307	-258.754	5.44723
1.358	2.52789	253.048	-258.495	5.44738
1.359	2.52531	252.789	-258.237	5.44754
1.36	2.52273	252.531	-257.979	5.44769
1.361	2.52015	252.273	-257.721	5.44784
1.362	2.51758	252.015	-257.463	5.448
1.363	2.51501	251.758	-257.206	5.44815
1.364	2.51244	251.501	-256.949	5.44831
1.365	2.50987	251.244	-256.692	5.44846
1.366	2.50731	250.987	-256.436	5.44861
1.367	2.50475	250.731	-256.179	5.44877
1.368	2.50219	250.475	-255.923	5.44892
1.369	2.49963	250.219	-255.668	5.44907
1.37	2.49708	249.963	-255.412	5.44923
1.371	2.49452	249.708	-255.157	5.44938
1.372	2.49197	249.452	-254.902	5.44953
1.373	2.48943	249.197	-254.647	5.44968
1.374	2.48688	248.943	-254.393	5.44983
1.375	2.48434	248.688	-254.138	5.44999
1.376	2.4818	248.434	-253.884	5.45014
1.377	2.47927	248.18	-253.631	5.45029
1.378	2.47673	247.927	-253.377	5.45044
1.379	2.4742	247.673	-253.124	5.45059
1.38	2.47167	247.42	-252.871	5.45074
1.381	2.46915	247.167	-252.618	5.4509
1.382	2.46662	246.915	-252.366	5.45105
1.383	2.4641	246.662	-252.114	5.4512
1.384	2.46158	246.41	-251.862	5.45135
1.385	2.45907	246.158	-251.61	5.4515
1.386	2.45655	245.907	-251.358	5.45165
1.387	2.45404	245.655	-251.107	5.4518
1.388	2.45153	245.404	-250.856	5.45195
1.389	2.44903	245.153	-250.606	5.4521
1.39	2.44653	244.903	-250.355	5.45225
1.391	2.44402	244.653	-250.105	5.4524
1.392	2.44153	244.402	-249.855	5.45255
1.393	2.43903	244.153	-249.605	5.4527
1.394	2.43654	243.903	-249.356	5.45285
1.395	2.43405	243.654	-249.107	5.453
1.396	2.43156	243.405	-248.858	5.45315
1.397	2.42907	243.156	-248.609	5.45329
1.398	2.42659	242.907	-248.36	5.45344
1.399	2.42411	242.659	-248.112	5.45359
1.4	2.42163	242.411	-247.864	5.45374
1.401	2.41915	242.163	-247.617	5.45389
1.402	2.41668	241.915	-247.369	5.45404
1.403	2.41421	241.668	-247.122	5.45418
1.404	2.41174	241.421	-246.875	5.45433
1.405	2.40927	241.174	-246.628	5.45448
1.406	2.40681	240.927	-246.382	5.45463
1.407	2.40435	240.681	-246.135	5.45477
1.408	2.40189	240.435	-245.889	5.45492
1.409	2.39943	240.189	-245.644	5.45507
1.41	2.39698	239.943	-245.398	5.45521
1.411	2.39452	239.698	-245.153	5.45536
1.412	2.39208	239.452	-244.908	5.45551
1.413	2.38963	239.208	-244.663	5.45565
1.414	2.38718	238.963	-244.419	5.4558
1.415	2.38474	238.718	-244.174	5.45595
1.416	2.3823	238.474	-243.93	5.45609
1.417	2.37987	238.23	-243.687	5.45624
1.418	2.37743	237.987	-243.443	5.45638
1.419	2.375	237.743	-243.2	5.45653
1.42	2.37257	237.5	-242.957	5.45667
1.421	2.37014	237.257	-242.714	5.45682
1.422	2.36772	237.014	-242.471	5.45696
1.423	2.3653	236.772	-242.229	5.45711
1.424	2.36288	236.53	-241.987	5.45725
1.425	2.36046	236.288	-241.745	5.4574
1.426	2.35804	236.046	-241.504	5.45754
1.427	2.35563	235.804	-241.262	5.45769
1.428	2.35322	235.563	-241.021	5.45783
1.429	2.35081	235.322	-240.78	5.45798
1.43	2.34841	235.081	-240.54	5.45812
1.431	2.34601	234.841	-240.299	5.45826
1.432	2.3436	234.601	-240.059	5.45841
1.433	2.34121	234.36	-239.819	5.45855
1.434	2.33881	234.121	-239.579	5.45869
1.435	2.33642	233.881	-239.34	5.45884
1.436	2.33403	233.642	-239.101	5.45898
1.437	2.33164	233.403	-238.862	5.45912
1.438	2.32925	233.164	-238.623	5.45927
1.439	2.32687	232.925	-238.385	5.45941
1.44	2.32449	232.687	-238.146	5.45955
1.441	2.32211	232.449	-237.908	5.45969
1.442	2.31973	232.211	-237.671	5.45984
1.443	2.31736	231.973	-237.433	5.45998
1.444	2.31498	231.736	-237.196	5.46012
1.445	2.31261	231.498	-236.959	5.46026
1.446	2.31025	231.261	-236.722	5.4604
1.447	2.30788	231.025	-236.485	5.46054
1.448	2.30552	230.788	-236.249	5.46069
1.449	2.30316	230.552	-236.013	5.46083
1.45	2.3008	230.316	-235.777	5.46097
1.451	2.29845	230.08	-235.541	5.46111
1.452	2.29609	229.845	-235.306	5.46125
1.453	2.29374	229.609	-235.071	5.46139
1.454	2.29139	229.374	-234.836	5.46153
1.455	2.28905	229.139	-234.601	5.46167
1.456	2.28671	228.905	-234.367	5.46181
1.457	2.28436	228.671	-234.132	5.46195
1.458	2.28202	228.436	-233.898	5.46209
1.459	2.27969	228.202	-233.665	5.46223
1.46	2.27735	227.969	-233.431	5.46237
1.461	2.27502	227.735	-233.198	5.46251
1.462	2.27269	227.502	-232.965	5.46265
1.463	2.27036	227.269	-232.732	5.46279
1.464	2.26804	227.036	-232.499	5.46293
1.465	2.26572	226.804	-232.267	5.46307
1.466	2.2634	226.572	-232.035	5.46321
1.467	2.26108	226.34	-231.803	5.46334
1.468	2.25876	226.108	-231.571	5.46348
1.469	2.25645	225.876	-231.34	5.46362
1.47	2.25414	225.645	-231.109	5.46376
1.471	2.25183	225.414	-230.878	5.4639
1.472	2.24952	225.183	-230.647	5.46403
1.473	2.24722	224.952	-230.417	5.46417
1.474	2.24492	224.722	-230.186	5.46431
1.475	2.24262	224.492	-229.956	5.46445
1.476	2.24032	224.262	-229.726	5.46459
1.477	2.23803	224.032	-229.497	5.46472
1.478	2.23573	223.803	-229.267	5.46486
1.479	2.23344	223.573	-229.038	5.465
1.48	2.23115	223.344	-228.809	5.46513
1.481	2.22887	223.115	-228.581	5.46527
1.482	2.22659	222.887	-228.352	5.46541
1.483	2.2243	222.659	-228.124	5.46554
1.484	2.22202	222.43	-227.896	5.46568
1.485	2.21975	222.202	-227.668	5.46582
1.486	2.21747	221.975	-227.441	5.46595
1.487	2.2152	221.747	-227.213	5.46609
1.488	2.21293	221.52	-226.986	5.46622
1.489	2.21066	221.293	-226.76	5.46636
1.49	2.2084	221.066	-226.533	5.46649
1.491	2.20614	220.84	-226.307	5.46663
1.492	2.20387	220.614	-226.08	5.46677
1.493	2.20162	220.387	-225.854	5.4669
1.494	2.19936	220.162	-225.629	5.46704
1.495	2.19711	219.936	-225.403	5.46717
1.496	2.19485	219.711	-225.178	5.4673
1.497	2.1926	219.485	-224.953	5.46744
1.498	2.19036	219.26	-224.728	5.46757
1.499	2.18811	219.036	-224.503	5.46771
1.5	2.18587	218.811	-224.279	5.46784
1.501	2.18363	218.587	-224.055	5.46798
1.502	2.18139	218.363	-223.831	5.46811
1.503	2.17915	218.139	-223.607	5.46824
1.504	2.17692	217.915	-223.384	5.46838
1.505	2.17469	217.692	-223.161	5.46851
1.506	2.17246	217.469	-222.938	5.46864
1.507	2.17023	217.246	-222.715	5.46878
1.508	2.16801	217.023	-222.492	5.46891
1.509	2.16579	216.801	-222.27	5.46904
1.51	2.16356	216.579	-222.048	5.46918
1.511	2.16135	216.356	-221.826	5.46931
1.512	2.15913	216.135	-221.604	5.46944
1.513	2.15692	215.913	-221.383	5.46957
1.514	2.1547	215.692	-221.161	5.46971
1.515	2.1525	215.47	-220.94	5.46984
1.516	2.15029	215.25	-220.72	5.46997
1.517	2.14808	215.029	-220.499	5.4701
1.518	2.14588	214.808	-220.279	5.47023
1.519	2.14368	214.588	-220.058	5.47037
1.52	2.14148	214.368	-219.838	5.4705
1.521	2.13929	214.148	-219.619	5.47063
1.522	2.13709	213.929	-219.399	5.47076
1.523	2.1349	213.709	-219.18	5.47089
1.524	2.13271	213.49	-218.961	5.47102
1.525	2.13052	213.271	-218.742	5.47115
1.526	2.12834	213.052	-218.524	5.47128
1.527	2.12615	212.834	-218.305	5.47141
1.528	2.12397	212.615	-218.087	5.47154
1.529	2.12179	212.397	-217.869	5.47167
1.53	2.11962	212.179	-217.651	5.4718
1.531	2.11744	211.962	-217.434	5.47193
1.532	2.11527	211.744	-217.216	5.47206
1.533	2.1131	211.527	-216.999	5.47219
1.534	2.11093	211.31	-216.782	5.47232
1.535	2.10877	211.093	-216.566	5.47245
1.536	2.1066	210.877	-216.349	5.47258
1.537	2.10444	210.66	-216.133	5.47271
1.538	2.10228	210.444	-215.917	5.47284
1.539	2.10013	210.228	-215.701	5.47297
1.54	2.09797	210.013	-215.486	5.4731
1.541	2.09582	209.797	-215.27	5.47323
1.542	2.09367	209.582	-215.055	5.47336
1.543	2.09152	209.367	-214.84	5.47348
1.544	2.08937	209.152	-214.626	5.47361
1.545	2.08723	208.937	-214.411	5.47374
1.546	2.08509	208.723	-214.197	5.47387
1.547	2.08295	208.509	-213.983	5.474
1.548	2.08081	208.295	-213.769	5.47412
1.549	2.07868	208.081	-213.555	5.47425
1.55	2.07654	207.868	-213.342	5.47438
1.551	2.07441	207.654	-213.129	5.47451
1.552	2.07228	207.441	-212.916	5.47463
1.553	2.07015	207.228	-212.703	5.47476
1.554	2.06803	207.015	-212.49	5.47489
1.555	2.06591	206.803	-212.278	5.47502
1.556	2.06379	206.591	-212.066	5.47514
1.557	2.06167	206.379	-211.854	5.47527
1.558	2.05955	206.167	-211.642	5.4754
1.559	2.05744	205.955	-211.431	5.47552
1.56	2.05532	205.744	-211.219	5.47565
1.561	2.05321	205.532	-211.008	5.47577
1.562	2.05111	205.321	-210.797	5.4759
1.563	2.049	205.111	-210.587	5.47603
1.564	2.0469	204.9	-210.376	5.47615
1.565	2.0448	204.69	-210.166	5.47628
1.566	2.0427	204.48	-209.956	5.4764
1.567	2.0406	204.27	-209.746	5.47653
1.568	2.0385	204.06	-209.536	5.47665
1.569	2.03641	203.85	-209.327	5.47678
1.57	2.03432	203.641	-209.118	5.4769
1.571	2.03223	203.432	-208.909	5.47703
1.572	2.03014	203.223	-208.7	5.47715
1.573	2.02806	203.014	-208.492	5.47728
1.574	2.02597	202.806	-208.283	5.4774
1.575	2.02389	202.597	-208.075	5.47753
1.576	2.02182	202.389	-207.867	5.47765
1.577	2.01974	202.182	-207.659	5.47778
1.578	2.01766	201.974	-207.452	5.4779
1.579	2.01559	201.766	-207.244	5.47802
1.58	2.01352	201.559	-207.037	5.47815
1.581	2.01145	201.352	-206.83	5.47827
1.582	2.00939	201.145	-206.624	5.47839
1.583	2.00732	200.939	-206.417	5.47852
1.584	2.00526	200.732	-206.211	5.47864
1.585	2.0032	200.526	-206.005	5.47876
1.586	2.00114	200.32	-205.799	5.47889
1.587	1.99909	200.114	-205.593	5.47901
1.588	1.99703	199.909	-205.388	5.47913
1.589	1.99498	199.703	-205.183	5.47926
1.59	1.99293	199.498	-204.977	5.47938
1.591	1.99088	199.293	-204.773	5.4795
1.592	1.98884	199.088	-204.568	5.47962
1.593	1.98679	198.884	-204.364	5.47975
1.594	1.98475	198.679	-204.159	5.47987
1.595	1.98271	198.475	-203.955	5.47999
1.596	1.98068	198.271	-203.751	5.48011
1.597	1.97864	198.068	-203.548	5.48023
1.598	1.97661	197.864	-203.344	5.48035
1.599	1.97457	197.661	-203.141	5.48048
1.6	1.97255	197.457	-202.938	5.4806
1.601	1.97052	197.255	-202.735	5.48072
1.602	1.96849	197.052	-202.533	5.48084
1.603	1.96647	196.849	-202.33	5.48096
1.604	1.96445	196.647	-202.128	5.48108
1.605	1.96243	196.445	-201.926	5.4812
1.606	1.96041	196.243	-201.724	5.48132
1.607	1.9584	196.041	-201.523	5.48144
1.608	1.95638	195.84	-201.321	5.48156
1.609	1.95437	195.638	-201.12	5.48168
1.61	1.95236	195.437	-200.919	5.4818
1.611	1.95036	195.236	-200.718	5.48192
1.612	1.94835	195.036	-200.518	5.48204
1.613	1.94635	194.835	-200.317	5.48216
1.614	1.94435	194.635	-200.117	5.48228
1.615	1.94235	194.435	-199.917	5.4824
1.616	1.94035	194.235	-199.717	5.48252
1.617	1.93835	194.035	-199.518	5.48264
1.618	1.93636	193.835	-199.318	5.48276
1.619	1.93437	193.636	-199.119	5.48288
1.62	1.93238	193.437	-198.92	5.483
1.621	1.93039	193.238	-198.721	5.48312
1.622	1.92841	193.039	-198.523	5.48324
1.623	1.92643	192.841	-198.324	5.48335
1.624	1.92444	192.643	-198.126	5.48347
1.625	1.92246	192.444	-197.928	5.48359
1.626	1.92049	192.246	-197.73	5.48371
1.627	1.91851	192.049	-197.533	5.48383
1.628	1.91654	191.851	-197.335	5.48395
1.629	1.91457	191.654	-197.138	5.48406
1.63	1.9126	191.457	-196.941	5.48418
1.631	1.91063	191.26	-196.744	5.4843
1.632	1.90867	191.063	-196.547	5.48442
1.633	1.9067	190.867	-196.351	5.48453
1.634	1.90474	190.67	-196.155	5.48465
1.635	1.90278	190.474	-195.959	5.48477
1.636	1.90082	190.278	-195.763	5.48488
1.637	1.89887	190.082	-195.567	5.485
1.638	1.89691	189.887	-195.372	5.48512
1.639	1.89496	189.691	-195.177	5.48523
1.64	1.89301	189.496	-194.982	5.48535
1.641	1.89106	189.301	-194.787	5.48547
1.642	1.88912	189.106	-194.592	5.48558
1.643	1.88717	188.912	-194.398	5.4857
1.644	1.88523	188.717	-194.203	5.48582
1.645	1.88329	188.523	-194.009	5.48593
1.646	1.88135	188.329	-193.815	5.48605
1.647	1.87942	188.135	-193.622	5.48616
1.648	1.87748	187.942	-193.428	5.48628
1.649	1.87555	187.748	-193.235	5.4864
1.65	1.87362	187.555	-193.042	5.48651
1.651	1.87169	187.362	-192.849	5.48663
1.652	1.86977	187.169	-192.656	5.48674
1.653	1.86784	186.977	-192.463	5.48686
1.654	1.86592	186.784	-192.271	5.48697
1.655	1.864	186.592	-192.079	5.48709
1.656	1.86208	186.4	-191.887	5.4872
1.657	1.86016	186.208	-191.695	5.48731
1.658	1.85825	186.016	-191.504	5.48743
1.659	1.85633	185.825	-191.312	5.48754
1.66	1.85442	185.633	-191.121	5.48766
1.661	1.85251	185.442	-190.93	5.48777
1.662	1.85061	185.251	-190.739	5.48789
1.663	1.8487	185.061	-190.549	5.488
1.664	1.8468	184.87	-190.358	5.48811
1.665	1.84489	184.68	-190.168	5.48823
1.666	1.843	184.489	-189.978	5.48834
1.667	1.8411	184.3	-189.788	5.48845
1.668	1.8392	184.11	-189.598	5.48857
1.669	1.83731	183.92	-189.409	5.48868
1.67	1.83542	183.731	-189.22	5.48879
1.671	1.83352	183.542	-189.03	5.48891
1.672	1.83164	183.352	-188.841	5.48902
1.673	1.82975	183.164	-188.653	5.48913
1.674	1.82787	182.975	-188.464	5.48924
1.675	1.82598	182.787	-188.276	5.48936
1.676	1.8241	182.598	-188.088	5.48947
1.677	1.82222	182.41	-187.9	5.48958
1.678	1.82035	182.222	-187.712	5.48969
1.679	1.81847	182.035	-187.524	5.48981
1.68	1.8166	181.847	-187.337	5.48992
1.681	1.81473	181.66	-187.15	5.49003
1.682	1.81286	181.473	-186.963	5.49014
1.683	1.81099	181.286	-186.776	5.49025
1.684	1.80912	181.099	-186.589	5.49036
1.685	1.80726	180.912	-186.403	5.49048
1.686	1.8054	180.726	-186.216	5.49059
1.687	1.80354	180.54	-186.03	5.4907
1.688	1.80168	180.354	-185.844	5.49081
1.689	1.79982	180.168	-185.659	5.49092
1.69	1.79797	179.982	-185.473	5.49103
1.691	1.79611	179.797	-185.288	5.49114
1.692	1.79426	179.611	-185.103	5.49125
1.693	1.79241	179.426	-184.918	5.49136
1.694	1.79057	179.241	-184.733	5.49147
1.695	1.78872	179.057	-184.548	5.49158
1.696	1.78688	178.872	-184.364	5.49169
1.697	1.78503	178.688	-184.179	5.4918
1.698	1.78319	178.503	-183.995	5.49191
1.699	1.78136	178.319	-183.811	5.49202
1.7	1.77952	178.136	-183.628	5.49213
1.701	1.77769	177.952	-183.444	5.49224
1.702	1.77585	177.769	-183.261	5.49235
1.703	1.77402	177.585	-183.078	5.49246
1.704	1.77219	177.402	-182.895	5.49257
1.705	1.77037	177.219	-182.712	5.49268
1.706	1.76854	177.037	-182.529	5.49279
1.707	1.76672	176.854	-182.347	5.4929
1.708	1.7649	176.672	-182.165	5.49301
1.709	1.76308	176.49	-181.983	5.49312
1.71	1.76126	176.308	-181.801	5.49322
1.711	1.75944	176.126	-181.619	5.49333
1.712	1.75763	175.944	-181.438	5.49344
1.713	1.75581	175.763	-181.256	5.49355
1.714	1.754	175.581	-181.075	5.49366
1.715	1.7522	175.4	-180.894	5.49377
1.716	1.75039	175.22	-180.713	5.49387
1.717	1.74858	175.039	-180.533	5.49398
1.718	1.74678	174.858	-180.352	5.49409
1.719	1.74498	174.678	-180.172	5.4942
1.72	1.74318	174.498	-179.992	5.49431
1.721	1.74138	174.318	-179.812	5.49441
1.722	1.73958	174.138	-179.632	5.49452
1.723	1.73779	173.958	-179.453	5.49463
1.724	1.736	173.779	-179.274	5.49473
1.725	1.7342	173.6	-179.094	5.49484
1.726	1.73242	173.42	-178.915	5.49495
1.727	1.73063	173.242	-178.737	5.49505
1.728	1.72884	173.063	-178.558	5.49516
1.729	1.72706	172.884	-178.38	5.49527
1.73	1.72528	172.706	-178.201	5.49537
1.731	1.7235	172.528	-178.023	5.49548
1.732	1.72172	172.35	-177.845	5.49559
1.733	1.71994	172.172	-177.668	5.49569
1.734	1.71817	171.994	-177.49	5.4958
1.735	1.71639	171.817	-177.313	5.49591
1.736	1.71462	171.639	-177.135	5.49601
1.737	1.71285	171.462	-176.958	5.49612
1.738	1.71108	171.285	-176.781	5.49622
1.739	1.70932	171.108	-176.605	5.49633
1.74	1.70755	170.932	-176.428	5.49643
1.741	1.70579	170.755	-176.252	5.49654
1.742	1.70403	170.579	-176.076	5.49664
1.743	1.70227	170.403	-175.9	5.49675
1.744	1.70051	170.227	-175.724	5.49685
1.745	1.69876	170.051	-175.548	5.49696
1.746	1.69701	169.876	-175.373	5.49706
1.747	1.69525	169.701	-175.198	5.49717
1.748	1.6935	169.525	-175.023	5.49727
1.749	1.69176	169.35	-174.848	5.49738
1.75	1.69001	169.176	-174.673	5.49748
1.751	1.68826	169.001	-174.498	5.49759
1.752	1.68652	168.826	-174.324	5.49769
1.753	1.68478	168.652	-174.15	5.49779
1.754	1.68304	168.478	-173.976	5.4979
1.755	1.6813	168.304	-173.802	5.498
1.756	1.67956	168.13	-173.628	5.49811
1.757	1.67783	167.956	-173.455	5.49821
1.758	1.6761	167.783	-173.281	5.49831
1.759	1.67437	167.61	-173.108	5.49842
1.76	1.67264	167.437	-172.935	5.49852
1.761	1.67091	167.264	-172.762	5.49862
1.762	1.66918	167.091	-172.59	5.49873
1.763	1.66746	166.918	-172.417	5.49883
1.764	1.66574	166.746	-172.245	5.49893
1.765	1.66402	166.574	-172.073	5.49903
1.766	1.6623	166.402	-171.901	5.49914
1.767	1.66058	166.23	-171.729	5.49924
1.768	1.65886	166.058	-171.557	5.49934
1.769	1.65715	165.886	-171.386	5.49944
1.77	1.65544	165.715	-171.215	5.49955
1.771	1.65373	165.544	-171.043	5.49965
1.772	1.65202	165.373	-170.873	5.49975
1.773	1.65031	165.202	-170.702	5.49985
1.774	1.64861	165.031	-170.531	5.49995
1.775	1.6469	164.861	-170.361	5.50006
1.776	1.6452	164.69	-170.19	5.50016
1.777	1.6435	164.52	-170.02	5.50026
1.778	1.6418	164.35	-169.85	5.50036
1.779	1.64011	164.18	-169.681	5.50046
1.78	1.63841	164.011	-169.511	5.50056
1.781	1.63672	163.841	-169.342	5.50066
1.782	1.63503	163.672	-169.172	5.50077
1.783	1.63334	163.503	-169.003	5.50087
1.784	1.63165	163.334	-168.834	5.50097
1.785	1.62996	163.165	-168.666	5.50107
1.786	1.62828	162.996	-168.497	5.50117
1.787	1.62659	162.828	-168.329	5.50127
1.788	1.62491	162.659	-168.161	5.50137
1.789	1.62323	162.491	-167.993	5.50147
1.79	1.62155	162.323	-167.825	5.50157
1.791	1.61988	162.155	-167.657	5.50167
1.792	1.6182	161.988	-167.489	5.50177
1.793	1.61653	161.82	-167.322	5.50187
1.794	1.61486	161.653	-167.155	5.50197
1.795	1.61319	161.486	-166.988	5.50207
1.796	1.61152	161.319	-166.821	5.50217
1.797	1.60985	161.152	-166.654	5.50227
1.798	1.60819	160.985	-166.487	5.50237
1.799	1.60652	160.819	-166.321	5.50247
1.8	1.60486	160.652	-166.155	5.50257
1.801	1.6032	160.486	-165.989	5.50267
1.802	1.60154	160.32	-165.823	5.50277
1.803	1.59989	160.154	-165.657	5.50286
1.804	1.59823	159.989	-165.492	5.50296
1.805	1.59658	159.823	-165.326	5.50306
1.806	1.59493	159.658	-165.161	5.50316
1.807	1.59328	159.493	-164.996	5.50326
1.808	1.59163	159.328	-164.831	5.50336
1.809	1.58998	159.163	-164.666	5.50346
1.81	1.58834	158.998	-164.502	5.50355
1.811	1.58669	158.834	-164.337	5.50365
1.812	1.58505	158.669	-164.173	5.50375
1.813	1.58341	158.505	-164.009	5.50385
1.814	1.58177	158.341	-163.845	5.50395
1.815	1.58014	158.177	-163.681	5.50404
1.816	1.5785	158.014	-163.518	5.50414
1.817	1.57687	157.85	-163.354	5.50424
1.818	1.57524	157.687	-163.191	5.50434
1.819	1.57361	157.524	-163.028	5.50443
1.82	1.57198	157.361	-162.865	5.50453
1.821	1.57035	157.198	-162.702	5.50463
1.822	1.56872	157.035	-162.54	5.50472
1.823	1.5671	156.872	-162.377	5.50482
1.824	1.56548	156.71	-162.215	5.50492
1.825	1.56386	156.548	-162.053	5.50502
1.826	1.56224	156.386	-161.891	5.50511
1.827	1.56062	156.224	-161.729	5.50521
1.828	1.55901	156.062	-161.568	5.50531
1.829	1.55739	155.901	-161.406	5.5054
1.83	1.55578	155.739	-161.245	5.5055
1.831	1.55417	155.578	-161.084	5.50559
1.832	1.55256	155.417	-160.923	5.50569
1.833	1.55095	155.256	-160.762	5.50579
1.834	1.54935	155.095	-160.601	5.50588
1.835	1.54774	154.935	-160.441	5.50598
1.836	1.54614	154.774	-160.28	5.50607
1.837	1.54454	154.614	-160.12	5.50617
1.838	1.54294	154.454	-159.96	5.50626
1.839	1.54134	154.294	-159.8	5.50636
1.84	1.53974	154.134	-159.64	5.50646
1.841	1.53815	153.974	-159.481	5.50655
1.842	1.53656	153.815	-159.322	5.50665
1.843	1.53496	153.656	-159.162	5.50674
1.844	1.53337	153.496	-159.003	5.50684
1.845	1.53179	153.337	-158.844	5.50693
1.846	1.5302	153.179	-158.686	5.50703
1.847	1.52861	153.02	-158.527	5.50712
1.848	1.52703	152.861	-158.369	5.50721
1.849	1.52545	152.703	-158.21	5.50731
1.85	1.52387	152.545	-158.052	5.5074
1.851	1.52229	152.387	-157.894	5.5075
1.852	1.52071	152.229	-157.736	5.50759
1.853	1.51914	152.071	-157.579	5.50769
1.854	1.51756	151.914	-157.421	5.50778
1.855	1.51599	151.756	-157.264	5.50787
1.856	1.51442	151.599	-157.107	5.50797
1.857	1.51285	151.442	-156.95	5.50806
1.858	1.51128	151.285	-156.793	5.50815
1.859	1.50971	151.128	-156.636	5.50825
1.86	1.50815	150.971	-156.48	5.50834
1.861	1.50659	150.815	-156.323	5.50843
1.862	1.50502	150.659	-156.167	5.50853
1.863	1.50346	150.502	-156.011	5.50862
1.864	1.50191	150.346	-155.855	5.50871
1.865	1.50035	150.191	-155.699	5.50881
1.866	1.49879	150.035	-155.544	5.5089
1.867	1.49724	149.879	-155.388	5.50899
1.868	1.49569	149.724	-155.233	5.50909
1.869	1.49414	149.569	-155.078	5.50918
1.87	1.49259	149.414	-154.923	5.50927
1.871	1.49104	149.259	-154.768	5.50936
1.872	1.48949	149.104	-154.613	5.50946
1.873	1.48795	148.949	-154.459	5.50955
1.874	1.48641	148.795	-154.304	5.50964
1.875	1.48486	148.641	-154.15	5.50973
1.876	1.48332	148.486	-153.996	5.50982
1.877	1.48179	148.332	-153.842	5.50992
1.878	1.48025	148.179	-153.689	5.51001
1.879	1.47871	148.025	-153.535	5.5101
